crashid,year,month,day,crashtype,bus,heavytruck,articulatedtruck,speedlimit,fatalities,rainfall
1198911140669,1989,11,14,Multiple vehicle,f,,f,60,1,0
4198911140174,1989,11,14,Single vehicle,f,,f,60,1,0
1198911140668,1989,11,14,Multiple vehicle,f,,f,100,1,0
5198911140180,1989,11,14,Multiple vehicle,f,,f,70,1,0
5198911140179,1989,11,14,Multiple vehicle,f,,f,70,1,0
1198911140670,1989,11,14,Single vehicle,f,,f,60,2,0
2198912140649,1989,12,14,Single vehicle,f,,f,100,1,29.2
4198912140192,1989,12,14,Single vehicle,f,,f,110,1,29.2
3198912140355,1989,12,14,Multiple vehicle,f,,f,100,1,29.2
1198912140745,1989,12,14,Single vehicle,f,,f,100,1,29.2
1198912140747,1989,12,14,Pedestrian,f,,f,60,1,29.2
2198912140648,1989,12,14,Pedestrian,f,,f,100,1,29.2
4198912140191,1989,12,14,Single vehicle,f,,f,110,1,29.2
1198912140746,1989,12,14,Multiple vehicle,f,,f,100,1,29.2
1198912140743,1989,12,14,Multiple vehicle,f,,f,100,2,29.2
3198912140356,1989,12,14,Pedestrian,f,,f,60,1,29.2
1198912140744,1989,12,14,Single vehicle,f,,f,60,1,29.2
2199001140021,1990,1,14,Multiple vehicle,f,,f,100,1,0
1199001140025,1990,1,14,Single vehicle,f,,f,100,1,0
4199001140007,1990,1,14,Single vehicle,f,,t,110,3,0
1199001140023,1990,1,14,Single vehicle,f,,f,100,1,0
2199001140019,1990,1,14,Single vehicle,f,,f,75,1,0
3199001140005,1990,1,14,Multiple vehicle,f,,f,100,2,0
1199001140024,1990,1,14,Multiple vehicle,f,,f,100,2,0
2199001140020,1990,1,14,Multiple vehicle,f,,f,100,1,0
2199002140059,1990,2,14,Multiple vehicle,f,,t,60,2,0
2199002140058,1990,2,14,Single vehicle,f,,f,100,1,0
6199002140011,1990,2,14,Multiple vehicle,f,,t,100,3,0
5199003140038,1990,3,14,Single vehicle,f,,f,60,1,0
3199003140057,1990,3,14,Multiple vehicle,f,,t,80,1,0
4199003140032,1990,3,14,Multiple vehicle,f,,f,60,1,0
1199003140127,1990,3,14,Pedestrian,f,,f,60,2,0
1199004140198,1990,4,14,Single vehicle,f,,f,100,1,18
5199004140052,1990,4,14,Pedestrian,f,,f,60,1,18
2199004140153,1990,4,14,Multiple vehicle,f,,f,100,1,18
5199004140053,1990,4,14,Pedestrian,f,,f,100,1,18
2199004140154,1990,4,14,Multiple vehicle,f,,f,100,1,18
3199004140080,1990,4,14,Single vehicle,f,,f,40,1,18
2199004140152,1990,4,14,Single vehicle,f,,f,100,1,18
2199005140187,1990,5,14,Multiple vehicle,f,,f,100,1,0
1199005140249,1990,5,14,Single vehicle,f,,f,60,2,0
2199005140186,1990,5,14,Pedestrian,t,,f,100,1,0
2199006140247,1990,6,14,Multiple vehicle,f,,f,60,1,0
1199006140299,1990,6,14,Multiple vehicle,f,,t,100,1,0
3199006140136,1990,6,14,Multiple vehicle,f,,f,100,1,0
6199006140030,1990,6,14,Pedestrian,f,,f,60,1,0
1199006140300,1990,6,14,Pedestrian,f,,f,60,1,0
1199007140371,1990,7,14,Multiple vehicle,f,,f,100,2,1
1199007140370,1990,7,14,Pedestrian,f,,f,60,1,1
2199007140292,1990,7,14,Pedestrian,f,,f,60,1,1
4199007140096,1990,7,14,Multiple vehicle,t,,f,100,2,1
2199007140293,1990,7,14,Multiple vehicle,f,,f,100,1,1
1199008140428,1990,8,14,Single vehicle,f,,f,100,1,0
1199008140429,1990,8,14,Multiple vehicle,f,,f,60,1,0
2199008140324,1990,8,14,Single vehicle,f,,f,60,1,0
2199009140356,1990,9,14,Multiple vehicle,f,,f,60,2,0.5
1199009140498,1990,9,14,Single vehicle,f,,f,60,1,0.5
2199009140357,1990,9,14,Multiple vehicle,f,,t,60,1,0.5
1199009140499,1990,9,14,Single vehicle,f,,f,110,1,0.5
1199009140497,1990,9,14,Multiple vehicle,f,,f,60,1,0.5
3199009140235,1990,9,14,Pedestrian,f,,f,60,1,0.5
6199009140038,1990,9,14,Pedestrian,f,,f,70,1,0.5
1199010140557,1990,10,14,Single vehicle,f,,f,60,1,0
2199010140397,1990,10,14,Single vehicle,f,,f,100,1,0
4199010140154,1990,10,14,Single vehicle,f,,f,110,1,0
1199010140555,1990,10,14,Multiple vehicle,f,,f,80,1,0
1199010140556,1990,10,14,Single vehicle,f,,f,60,1,0
2199011140428,1990,11,14,Single vehicle,f,,f,100,2,0
1199011140614,1990,11,14,Multiple vehicle,f,,f,60,1,0
5199011140148,1990,11,14,Single vehicle,f,,f,110,1,0
1199011140615,1990,11,14,Single vehicle,f,,f,80,1,0
2199011140429,1990,11,14,Single vehicle,f,,f,60,1,0
2199011140427,1990,11,14,Multiple vehicle,f,,f,60,1,0
3199012140330,1990,12,14,Pedestrian,f,,f,60,1,0
1199012140669,1990,12,14,Single vehicle,f,,f,100,1,0
1199012140670,1990,12,14,Single vehicle,f,,f,60,1,0
1199012140668,1990,12,14,Single vehicle,f,,f,80,1,0
1199012140672,1990,12,14,Multiple vehicle,f,,f,100,1,0
5199012140172,1990,12,14,Single vehicle,f,,f,60,1,0
7199012140053,1990,12,14,Multiple vehicle,f,,t,900,6,0
2199012140468,1990,12,14,Single vehicle,f,,f,60,2,0
1199012140671,1990,12,14,Single vehicle,f,,f,60,1,0
5199012140171,1990,12,14,Single vehicle,f,,f,110,1,0
4199102140018,1991,2,14,Multiple vehicle,f,,f,110,1,0
1199102140076,1991,2,14,Multiple vehicle,f,,f,100,2,0
2199102140059,1991,2,14,Pedestrian,f,,f,60,1,0
2199103140104,1991,3,14,Single vehicle,f,,f,60,1,0
1199103140118,1991,3,14,Single vehicle,f,,f,100,3,0
2199104140147,1991,4,14,Single vehicle,f,,f,100,1,0
1199104140165,1991,4,14,Multiple vehicle,f,,f,100,1,0
1199104140166,1991,4,14,Single vehicle,f,,f,60,1,0
4199104140055,1991,4,14,Pedestrian,f,,f,60,1,0
4199104140054,1991,4,14,Single vehicle,f,,f,110,1,0
3199105140118,1991,5,14,Single vehicle,f,,f,100,1,0
5199105140069,1991,5,14,Multiple vehicle,f,,f,110,1,0
1199106140259,1991,6,14,Pedestrian,f,,f,70,1,0.2
1199106140258,1991,6,14,Pedestrian,f,,f,60,1,0.2
3199106140150,1991,6,14,Multiple vehicle,t,,f,60,1,0.2
3199108140218,1991,8,14,Single vehicle,f,,f,80,2,3.8
1199108140369,1991,8,14,Pedestrian,f,,f,60,1,3.8
7199108140033,1991,8,14,Single vehicle,f,,f,900,1,3.8
6199108140043,1991,8,14,Pedestrian,f,,f,60,1,3.8
1199108140367,1991,8,14,Multiple vehicle,f,,f,90,1,3.8
1199108140368,1991,8,14,Single vehicle,f,,t,60,1,3.8
1199109140412,1991,9,14,Multiple vehicle,f,,f,90,2,0.2
3199109140241,1991,9,14,Single vehicle,f,,f,60,1,0.2
1199109140414,1991,9,14,Single vehicle,f,,f,100,1,0.2
2199109140310,1991,9,14,Single vehicle,f,,f,100,1,0.2
4199109140113,1991,9,14,Multiple vehicle,f,,f,80,1,0.2
1199109140413,1991,9,14,Single vehicle,f,,f,60,1,0.2
2199109140308,1991,9,14,Pedestrian,f,,f,60,1,0.2
7199109140042,1991,9,14,Single vehicle,f,,f,900,1,0.2
6199109140049,1991,9,14,Single vehicle,f,,f,100,1,0.2
2199109140311,1991,9,14,Single vehicle,f,,f,100,1,0.2
5199109140124,1991,9,14,Multiple vehicle,f,,t,110,1,0.2
1199109140411,1991,9,14,Single vehicle,f,,f,100,1,0.2
2199109140309,1991,9,14,Single vehicle,f,,f,100,1,0.2
4199110140133,1991,10,14,Multiple vehicle,f,,f,110,3,0
3199110140270,1991,10,14,Pedestrian,f,,f,60,1,0
3199110140271,1991,10,14,Multiple vehicle,f,,f,100,1,0
3199110140269,1991,10,14,Multiple vehicle,f,,t,80,1,0
4199111140147,1991,11,14,Multiple vehicle,f,,f,60,1,0
2199111140372,1991,11,14,Pedestrian,f,,f,60,1,0
2199201140014,1992,1,14,Single vehicle,f,,f,100,1,0.2
1199202140070,1992,2,14,Single vehicle,f,,t,100,1,8.6
4199202140019,1992,2,14,Single vehicle,f,,f,110,2,8.6
3199202140034,1992,2,14,Multiple vehicle,f,,f,100,1,8.6
1199202140072,1992,2,14,Single vehicle,f,,f,100,1,8.6
1199202140071,1992,2,14,Single vehicle,f,,f,100,1,8.6
2199203140074,1992,3,14,Multiple vehicle,f,,f,60,1,0
3199203140052,1992,3,14,Single vehicle,f,,f,100,1,0
4199203140036,1992,3,14,Pedestrian,f,,f,80,1,0
5199203140028,1992,3,14,Single vehicle,f,,f,110,1,0
5199203140029,1992,3,14,Single vehicle,f,,f,60,1,0
1199203140119,1992,3,14,Multiple vehicle,f,,f,100,1,0
1199203140121,1992,3,14,Single vehicle,f,,f,60,1,0
1199203140120,1992,3,14,Multiple vehicle,f,,f,60,1,0
8199204140004,1992,4,14,Single vehicle,f,,f,-9,1,5.8
2199204140114,1992,4,14,Multiple vehicle,f,,f,100,1,5.8
2199204140113,1992,4,14,Multiple vehicle,f,,f,60,1,5.8
1199204140174,1992,4,14,Multiple vehicle,f,,f,60,1,5.8
3199204140086,1992,4,14,Pedestrian,f,,f,40,1,5.8
1199205140216,1992,5,14,Pedestrian,f,,f,60,1,1
3199205140120,1992,5,14,Pedestrian,f,,f,60,1,1
3199206140151,1992,6,14,Single vehicle,f,,f,100,1,0
1199206140253,1992,6,14,Single vehicle,f,,f,100,1,0
5199206140072,1992,6,14,Single vehicle,f,,f,90,1,0
5199206140073,1992,6,14,Multiple vehicle,f,,f,110,1,0
2199206140178,1992,6,14,Pedestrian,f,,f,60,1,0
1199206140252,1992,6,14,Single vehicle,f,,f,80,1,0
5199206140074,1992,6,14,Single vehicle,f,,f,110,1,0
8199206140010,1992,6,14,Single vehicle,f,,f,-9,1,0
3199207140188,1992,7,14,Single vehicle,f,,f,100,1,0.2
1199207140301,1992,7,14,Pedestrian,f,,f,80,1,0.2
1199207140302,1992,7,14,Pedestrian,f,,f,60,1,0.2
3199207140189,1992,7,14,Single vehicle,f,,f,60,1,0.2
1199208140349,1992,8,14,Single vehicle,f,,t,100,1,8.8
2199208140228,1992,8,14,Pedestrian,f,,f,100,1,8.8
2199209140253,1992,9,14,Multiple vehicle,f,,f,75,1,5.6
5199209140113,1992,9,14,Single vehicle,f,,f,60,1,5.6
1199209140400,1992,9,14,Pedestrian,t,,f,60,1,5.6
5199209140114,1992,9,14,Multiple vehicle,f,,f,110,1,5.6
1199210140453,1992,10,14,Multiple vehicle,t,,t,80,1,0
4199210140124,1992,10,14,Multiple vehicle,f,,f,60,1,0
6199210140043,1992,10,14,Single vehicle,f,,f,100,1,0
3199210140278,1992,10,14,Multiple vehicle,f,,t,60,1,0
1199210140452,1992,10,14,Pedestrian,f,,f,60,1,0
3199210140277,1992,10,14,Single vehicle,f,,t,100,1,0
5199211140142,1992,11,14,Single vehicle,f,,f,60,1,0
3199211140315,1992,11,14,Multiple vehicle,f,,f,100,1,0
2199211140318,1992,11,14,Single vehicle,f,,f,100,1,0
3199212140349,1992,12,14,Multiple vehicle,f,,f,80,1,2
3199212140348,1992,12,14,Single vehicle,f,,f,100,1,2
3199212140350,1992,12,14,Single vehicle,f,,f,60,1,2
1199212140557,1992,12,14,Multiple vehicle,f,,f,60,1,2
3199301140012,1993,1,14,Single vehicle,f,,f,100,1,0
2199301140012,1993,1,14,Single vehicle,f,,f,100,1,0
3199301140013,1993,1,14,Single vehicle,f,,f,60,1,0
5199302140015,1993,2,14,Single vehicle,f,,f,110,1,0
4199302140022,1993,2,14,Single vehicle,f,,f,60,1,0
2199302140045,1993,2,14,Multiple vehicle,f,,f,100,1,0
1199302140048,1993,2,14,Multiple vehicle,f,,f,60,1,0
3199302140036,1993,2,14,Multiple vehicle,f,,f,60,1,0
2199302140044,1993,2,14,Single vehicle,f,,f,60,1,0
5199302140014,1993,2,14,Single vehicle,f,,f,-9,1,0
2199302140046,1993,2,14,Single vehicle,f,,f,110,2,0
3199302140037,1993,2,14,Single vehicle,f,,t,60,1,0
5199303140026,1993,3,14,Single vehicle,f,,f,110,1,0
4199303140037,1993,3,14,Single vehicle,f,,f,60,1,0
1199303140079,1993,3,14,Multiple vehicle,f,,f,60,1,0
2199303140072,1993,3,14,Single vehicle,f,,f,100,1,0
2199303140073,1993,3,14,Single vehicle,f,,f,100,1,0
1199303140078,1993,3,14,Single vehicle,f,,f,60,1,0
2199303140074,1993,3,14,Single vehicle,f,,f,75,1,0
1199303140080,1993,3,14,Multiple vehicle,f,,f,60,1,0
4199303140038,1993,3,14,Multiple vehicle,f,,f,60,2,0
7199304140011,1993,4,14,Pedestrian,f,,f,60,1,14.8
3199304140084,1993,4,14,Single vehicle,f,,f,60,1,14.8
2199304140112,1993,4,14,Single vehicle,f,,f,100,1,14.8
1199304140134,1993,4,14,Single vehicle,f,,t,100,1,14.8
3199304140083,1993,4,14,Pedestrian,f,,f,60,1,14.8
5199304140041,1993,4,14,Multiple vehicle,f,,t,110,1,14.8
1199304140135,1993,4,14,Multiple vehicle,f,,f,90,2,14.8
5199304140042,1993,4,14,Multiple vehicle,f,,f,110,1,14.8
2199305140138,1993,5,14,Multiple vehicle,f,,t,100,2,0
2199305140139,1993,5,14,Multiple vehicle,f,,t,100,1,0
1199305140167,1993,5,14,Multiple vehicle,f,,f,60,1,0
4199305140071,1993,5,14,Multiple vehicle,f,,t,110,1,0
1199305140168,1993,5,14,Multiple vehicle,f,,f,100,1,0
3199306140127,1993,6,14,Multiple vehicle,f,,t,80,1,2.2
1199306140202,1993,6,14,Multiple vehicle,f,,f,100,1,2.2
2199306140176,1993,6,14,Single vehicle,f,,f,100,1,2.2
3199306140126,1993,6,14,Multiple vehicle,f,,f,100,1,2.2
1199307140245,1993,7,14,Pedestrian,f,,f,60,1,0.8
3199307140162,1993,7,14,Multiple vehicle,f,,f,100,1,0.8
4199307140103,1993,7,14,Single vehicle,f,,f,60,1,0.8
5199308140105,1993,8,14,Pedestrian,f,,f,-9,1,12
3199308140203,1993,8,14,Single vehicle,f,,t,100,1,12
3199308140202,1993,8,14,Single vehicle,f,,f,100,1,12
1199308140296,1993,8,14,Multiple vehicle,f,,f,100,1,12
1199308140297,1993,8,14,Multiple vehicle,f,,f,100,1,12
5199308140106,1993,8,14,Multiple vehicle,f,,f,-9,1,12
3199309140235,1993,9,14,Single vehicle,f,,f,60,1,1.2
4199309140140,1993,9,14,Pedestrian,f,,f,60,1,1.2
1199309140340,1993,9,14,Pedestrian,f,,f,60,1,1.2
1199309140339,1993,9,14,Pedestrian,f,,f,60,1,1.2
1199309140338,1993,9,14,Multiple vehicle,f,,t,100,1,1.2
3199309140236,1993,9,14,Single vehicle,f,,f,60,1,1.2
3199310140278,1993,10,14,Multiple vehicle,f,,f,80,1,0
1199310140394,1993,10,14,Pedestrian,f,,f,60,1,0
2199310140294,1993,10,14,Single vehicle,f,,f,100,1,0
2199310140295,1993,10,14,Multiple vehicle,f,,f,100,1,0
3199311140310,1993,11,14,Pedestrian,f,,f,60,1,0
2199311140329,1993,11,14,Multiple vehicle,f,,f,100,1,0
1199312140490,1993,12,14,Single vehicle,f,,f,100,1,0
1199312140488,1993,12,14,Single vehicle,f,,f,110,1,0
3199312140345,1993,12,14,Multiple vehicle,f,,f,60,1,0
1199312140489,1993,12,14,Multiple vehicle,f,,f,60,1,0
5199401140004,1994,1,14,Single vehicle,f,,f,110,1,0
2199401140010,1994,1,14,Single vehicle,f,,t,100,1,0
1199401140016,1994,1,14,Single vehicle,f,,f,100,1,0
2199401140011,1994,1,14,Multiple vehicle,f,,f,100,1,0
4199401140005,1994,1,14,Multiple vehicle,f,,f,110,1,0
1199401140017,1994,1,14,Pedestrian,f,,f,60,1,0
1199402140065,1994,2,14,Pedestrian,f,,f,60,1,0
2199402140050,1994,2,14,Single vehicle,f,,f,100,1,0
3199403140068,1994,3,14,Pedestrian,f,,f,90,1,0
2199403140081,1994,3,14,Multiple vehicle,f,,f,100,2,0
2199404140125,1994,4,14,Multiple vehicle,f,,t,80,1,4.6
5199404140046,1994,4,14,Single vehicle,f,,f,110,1,4.6
2199404140124,1994,4,14,Single vehicle,f,,f,80,1,4.6
1199404140166,1994,4,14,Multiple vehicle,f,,f,70,1,4.6
1199405140201,1994,5,14,Pedestrian,f,,f,60,1,0
1199405140199,1994,5,14,Multiple vehicle,f,,f,100,1,0
1199405140200,1994,5,14,Multiple vehicle,f,,f,100,1,0
7199405140012,1994,5,14,Multiple vehicle,f,,f,70,1,0
5199406140073,1994,6,14,Single vehicle,f,,f,110,1,1.4
3199406140144,1994,6,14,Multiple vehicle,f,,t,60,1,1.4
3199406140145,1994,6,14,Multiple vehicle,f,,t,60,2,1.4
1199406140245,1994,6,14,Multiple vehicle,f,,f,70,1,1.4
4199407140081,1994,7,14,Pedestrian,f,,f,60,1,0
1199407140289,1994,7,14,Multiple vehicle,f,,t,110,2,0
1199407140290,1994,7,14,Pedestrian,f,,f,60,1,0
3199407140177,1994,7,14,Multiple vehicle,f,,f,100,1,0
2199407140207,1994,7,14,Multiple vehicle,f,,f,80,1,0
1199407140288,1994,7,14,Pedestrian,f,,f,60,1,0
2199408140227,1994,8,14,Pedestrian,f,,f,60,1,0
2199408140226,1994,8,14,Pedestrian,f,,f,100,1,0
2199408140230,1994,8,14,Multiple vehicle,f,,f,100,1,0
3199408140208,1994,8,14,Multiple vehicle,f,,f,100,1,0
2199408140228,1994,8,14,Multiple vehicle,f,,f,100,1,0
3199408140210,1994,8,14,Single vehicle,f,,f,60,1,0
3199408140209,1994,8,14,Single vehicle,f,,f,100,3,0
4199408140090,1994,8,14,Single vehicle,f,,f,110,1,0
5199408140109,1994,8,14,Single vehicle,f,,f,60,1,0
2199408140229,1994,8,14,Multiple vehicle,f,,t,100,1,0
5199409140125,1994,9,14,Single vehicle,f,,f,70,1,8
5199409140126,1994,9,14,Single vehicle,f,,f,110,1,8
1199409140360,1994,9,14,Multiple vehicle,f,,f,60,1,8
2199409140257,1994,9,14,Single vehicle,f,,t,100,1,8
3199409140233,1994,9,14,Multiple vehicle,f,,t,60,1,8
1199409140359,1994,9,14,Multiple vehicle,f,,f,90,2,8
1199409140361,1994,9,14,Pedestrian,t,,f,60,1,8
3199410140274,1994,10,14,Multiple vehicle,f,,f,80,1,0
3199410140273,1994,10,14,Multiple vehicle,f,,f,100,1,0
1199410140414,1994,10,14,Multiple vehicle,f,,f,60,1,0
2199410140273,1994,10,14,Single vehicle,f,,f,100,1,0
5199410140150,1994,10,14,Single vehicle,f,,f,110,1,0
5199410140148,1994,10,14,Pedestrian,f,,f,90,1,0
5199410140149,1994,10,14,Single vehicle,f,,f,60,2,0
2199410140272,1994,10,14,Single vehicle,f,,f,60,1,0
1199410140412,1994,10,14,Multiple vehicle,f,,f,100,1,0
2199410140274,1994,10,14,Single vehicle,f,,f,100,1,0
1199410140413,1994,10,14,Pedestrian,f,,f,60,1,0
1199410140415,1994,10,14,Pedestrian,f,,f,60,1,0
4199410140114,1994,10,14,Multiple vehicle,f,,f,60,1,0
2199411140301,1994,11,14,Single vehicle,f,,f,60,1,0
1199411140479,1994,11,14,Single vehicle,f,,f,110,1,0
1199411140478,1994,11,14,Multiple vehicle,f,,f,60,1,0
1199412140525,1994,12,14,Multiple vehicle,f,,t,110,3,0
3199501140020,1995,1,14,Single vehicle,f,,f,100,1,0
4199501140009,1995,1,14,Multiple vehicle,f,,t,110,2,0
3199501140019,1995,1,14,Multiple vehicle,f,,f,100,1,0
3199501140018,1995,1,14,Pedestrian,f,,f,60,1,0
6199501140003,1995,1,14,Single vehicle,f,,f,60,1,0
3199502140057,1995,2,14,Pedestrian,f,,f,40,1,0
1199502140056,1995,2,14,Multiple vehicle,f,,t,100,1,0
1199502140055,1995,2,14,Pedestrian,f,,f,60,1,0
1199503140106,1995,3,14,Pedestrian,f,,f,100,1,0
1199503140107,1995,3,14,Multiple vehicle,f,,f,60,1,0
3199503140082,1995,3,14,Pedestrian,f,,t,60,1,0
3199503140081,1995,3,14,Single vehicle,f,,f,100,1,0
2199503140073,1995,3,14,Single vehicle,f,,t,-9,1,0
1199503140108,1995,3,14,Multiple vehicle,f,,f,80,1,0
7199504140013,1995,4,14,Single vehicle,f,,f,900,2,0
1199504140160,1995,4,14,Single vehicle,f,,f,60,1,0
1199504140164,1995,4,14,Multiple vehicle,f,,f,100,1,0
1199504140163,1995,4,14,Multiple vehicle,f,,f,100,1,0
1199504140161,1995,4,14,Pedestrian,f,,f,90,1,0
1199504140162,1995,4,14,Multiple vehicle,f,,f,100,1,0
2199504140101,1995,4,14,Single vehicle,f,,f,100,1,0
2199506140167,1995,6,14,Single vehicle,f,,f,100,1,0
3199506140182,1995,6,14,Multiple vehicle,f,,f,80,1,0
3199506140183,1995,6,14,Multiple vehicle,f,,f,60,1,0
2199506140168,1995,6,14,Single vehicle,f,,f,100,1,0
3199506140181,1995,6,14,Multiple vehicle,f,,t,60,1,0
3199507140219,1995,7,14,Single vehicle,f,,f,60,1,10
1199507140295,1995,7,14,Single vehicle,f,,f,60,1,10
1199507140296,1995,7,14,Multiple vehicle,f,,f,90,1,10
1199507140298,1995,7,14,Pedestrian,f,,f,60,1,10
3199507140218,1995,7,14,Multiple vehicle,f,,t,100,1,10
1199507140297,1995,7,14,Single vehicle,f,,f,100,1,10
6199507140034,1995,7,14,Single vehicle,f,,f,100,1,10
3199507140220,1995,7,14,Multiple vehicle,f,,f,60,1,10
1199508140338,1995,8,14,Single vehicle,f,,f,100,2,0
5199508140116,1995,8,14,Single vehicle,f,,f,110,1,0
5199508140115,1995,8,14,Single vehicle,f,,f,110,1,0
1199508140337,1995,8,14,Multiple vehicle,f,,f,80,1,0
2199508140228,1995,8,14,Pedestrian,f,,f,60,1,0
1199508140339,1995,8,14,Pedestrian,f,,f,60,1,0
3199509140278,1995,9,14,Multiple vehicle,f,,t,60,1,0.6
3199509140277,1995,9,14,Pedestrian,f,,f,60,1,0.6
3199509140279,1995,9,14,Single vehicle,f,,f,100,1,0.6
8199510140010,1995,10,14,Multiple vehicle,f,,f,-9,1,7.6
5199510140150,1995,10,14,Multiple vehicle,f,,t,80,1,7.6
3199510140320,1995,10,14,Single vehicle,f,,f,100,1,7.6
2199510140288,1995,10,14,Multiple vehicle,f,,f,100,1,7.6
5199510140151,1995,10,14,Single vehicle,f,,f,100,1,7.6
4199510140121,1995,10,14,Single vehicle,f,,f,100,1,7.6
2199510140285,1995,10,14,Multiple vehicle,f,,f,80,4,7.6
2199510140287,1995,10,14,Multiple vehicle,f,,f,100,1,7.6
4199510140122,1995,10,14,Single vehicle,f,,f,80,1,7.6
2199510140286,1995,10,14,Multiple vehicle,f,,f,60,1,7.6
3199511140355,1995,11,14,Multiple vehicle,f,,f,100,1,0
5199511140171,1995,11,14,Single vehicle,f,,f,110,1,0
2199512140349,1995,12,14,Pedestrian,f,,f,100,1,0
3199512140392,1995,12,14,Pedestrian,f,,f,60,1,0
2199512140350,1995,12,14,Multiple vehicle,f,,f,100,1,0
5199512140190,1995,12,14,Single vehicle,f,,f,110,1,0
1199512140540,1995,12,14,Multiple vehicle,f,,f,100,1,0
2199601140020,1996,1,14,Single vehicle,f,,f,100,1,0
2199601140021,1996,1,14,Pedestrian,f,,f,90,1,0
5199601140014,1996,1,14,Single vehicle,f,,f,60,1,0
2199601140022,1996,1,14,Multiple vehicle,f,,f,100,1,0
3199601140007,1996,1,14,Single vehicle,f,,f,100,1,0
3199601140008,1996,1,14,Single vehicle,f,,f,110,1,0
4199601140004,1996,1,14,Single vehicle,f,,f,110,1,0
2199602140057,1996,2,14,Multiple vehicle,f,,f,100,3,0
4199602140025,1996,2,14,Multiple vehicle,f,,f,60,1,0
5199602140033,1996,2,14,Multiple vehicle,f,,f,60,1,0
1199602140041,1996,2,14,Single vehicle,f,,f,100,1,0
2199602140058,1996,2,14,Multiple vehicle,f,,t,110,1,0
1199602140040,1996,2,14,Single vehicle,f,,f,60,1,0
3199603140048,1996,3,14,Multiple vehicle,f,,f,60,1,0
1199603140087,1996,3,14,Multiple vehicle,f,,f,60,1,0
3199603140049,1996,3,14,Pedestrian,f,,f,60,1,0
2199605140161,1996,5,14,Pedestrian,f,,f,60,1,0.8
8199605140005,1996,5,14,Pedestrian,f,,f,-9,1,0.8
1199605140191,1996,5,14,Pedestrian,f,,f,60,1,0.8
4199605140066,1996,5,14,Multiple vehicle,f,,f,60,1,0.8
3199605140096,1996,5,14,Single vehicle,f,,f,100,1,0.8
2199605140162,1996,5,14,Single vehicle,f,,f,100,1,0.8
5199606140095,1996,6,14,Pedestrian,f,,f,60,1,0
2199606140183,1996,6,14,Multiple vehicle,f,,f,100,1,0
1199606140232,1996,6,14,Multiple vehicle,f,,f,60,1,0
5199606140096,1996,6,14,Pedestrian,f,,f,60,1,0
1199606140233,1996,6,14,Multiple vehicle,t,,f,70,1,0
4199607140091,1996,7,14,Multiple vehicle,f,,t,110,1,0
4199607140092,1996,7,14,Single vehicle,f,,f,110,1,0
4199607140090,1996,7,14,Single vehicle,f,,f,100,1,0
3199607140155,1996,7,14,Multiple vehicle,f,,f,60,2,0
5199607140115,1996,7,14,Single vehicle,f,,f,60,1,0
2199608140249,1996,8,14,Single vehicle,f,,f,100,1,1.4
4199608140104,1996,8,14,Multiple vehicle,f,,f,60,1,1.4
2199608140250,1996,8,14,Multiple vehicle,f,,t,100,1,1.4
2199609140280,1996,9,14,Pedestrian,f,,f,60,1,6
5199609140158,1996,9,14,Pedestrian,f,,f,70,1,6
4199609140124,1996,9,14,Multiple vehicle,f,,f,60,1,6
4199609140123,1996,9,14,Single vehicle,f,,f,110,1,6
2199609140281,1996,9,14,Multiple vehicle,f,,f,90,1,6
5199610140172,1996,10,14,Single vehicle,f,,f,60,1,0
4199610140135,1996,10,14,Single vehicle,f,,f,110,1,0
3199611140285,1996,11,14,Pedestrian,f,,f,60,1,0
4199611140141,1996,11,14,Single vehicle,f,,f,100,1,0
2199611140338,1996,11,14,Multiple vehicle,f,,f,60,1,0
1199611140466,1996,11,14,Multiple vehicle,f,,f,60,1,0
5199612140213,1996,12,14,Single vehicle,f,,t,110,1,0
1199612140512,1996,12,14,Multiple vehicle,f,,f,60,1,0
1199612140510,1996,12,14,Multiple vehicle,f,,f,70,1,0
5199612140212,1996,12,14,Single vehicle,f,,f,60,1,0
1199612140509,1996,12,14,Pedestrian,f,,f,90,1,0
2199612140368,1996,12,14,Multiple vehicle,f,,t,100,1,0
1199612140511,1996,12,14,Pedestrian,f,,f,80,1,0
3199701140013,1997,1,14,Multiple vehicle,f,,f,60,1,0
1199701140031,1997,1,14,Multiple vehicle,f,,f,60,1,0
3199701140012,1997,1,14,Single vehicle,f,,f,100,2,0
6199701140003,1997,1,14,Single vehicle,f,,f,100,1,0
6199701140004,1997,1,14,Single vehicle,f,,f,100,3,0
3199702140042,1997,2,14,Pedestrian,f,,f,60,1,0
2199702140040,1997,2,14,Pedestrian,f,,f,60,1,0
1199702140084,1997,2,14,Single vehicle,f,,f,100,1,0
1199702140085,1997,2,14,Multiple vehicle,f,,f,60,1,0
2199702140041,1997,2,14,Multiple vehicle,f,,f,100,1,0
5199703140042,1997,3,14,Multiple vehicle,f,,t,60,1,0
3199703140069,1997,3,14,Multiple vehicle,f,,f,100,1,0
1199703140122,1997,3,14,Multiple vehicle,f,,f,60,2,0
1199704140155,1997,4,14,Multiple vehicle,f,,f,80,1,0
5199704140061,1997,4,14,Multiple vehicle,f,,f,80,1,0
2199704140094,1997,4,14,Multiple vehicle,f,,f,60,1,0
1199705140200,1997,5,14,Multiple vehicle,f,,f,70,1,0
4199706140057,1997,6,14,Single vehicle,f,,f,60,1,15
